Date,Item_Code,Item_Description,Supplier,Purchase_Order_No,Document_Number,Historical_Demand_Quantity (TON),Units_Sold/Used (TON),Current_Stock_Level (TON),Safety_Stock_Target (TON),Material_Type,Voltage_Level,Supplier_Country_Of_Origin,Price_Per_Unit (USD),Delivery_Lead_Time (Days),Payment_Terms,Market_Trends (Index),Number_Of_Alternative_Suppliers,Supplier_Performance_Score (1-10),Risk_Score (1-10)
10/1/2023,PE-MV-INS,PE Insulation Medium Voltage,PolyTech Europe,PO-2023-PE-M-7525,DOC-180674,24.19,23.29,56.47,27.28,PE,MV,Germany,2.68,33,Net 45,94.3,2,9,4.8
10/1/2023,PVC-LV-INS,PVC Insulation Low Voltage,PolyTech Europe,PO-2023-PVC--9856,DOC-447843,38.58,37.71,99.34,39.6,PVC,LV,Germany,2.25,33,Net 45,99.9,3,9,4
10/1/2023,PVC-LV-JKT,PVC Jacket Low Voltage,TurkCable Materials,PO-2023-PVC--2284,DOC-625119,36.89,35.17,143.11,27.93,PVC,LV,Turkey,2.3,22,Net 45,82.5,3,8,3.8
10/1/2023,LSF-LV-JKT,LSF Jacket Low Voltage,ChinaPoly Industries,PO-2023-LSF--7499,DOC-911131,19.67,16.94,46.42,29.9,LSF,LV,China,3.31,46,Net 45,94.7,2,7,6
10/1/2023,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,TurkCable Materials,PO-2023-GSW--4737,DOC-473095,23.3,21.38,52.95,19.76,GSW,MV,Turkey,4.13,24,Net 45,87.1,2,8,4.7
10/1/2023,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,TurkCable Materials,PO-2023-GSW--5839,DOC-936821,17.52,15.89,49.3,20,GSW,HV,Turkey,4.76,30,Net 30,93.3,2,8,5
10/1/2023,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2023-GST--3527,DOC-875584,19.02,17.25,46.01,27.76,GST,HV,South Korea,4.16,36,Net 45,88.3,1,9,5.7
10/1/2023,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2023-CU-S-8286,DOC-477400,13.77,13.65,28.86,18.5,Copper Screen,11KV,South Korea,7.97,36,Net 120,94.6,1,9,5.7
10/1/2023,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Corp,PO-2023-AL-S-9395,DOC-527865,11.3,10.37,26.27,14.94,Aluminum Screen,33KV,South Korea,5.11,36,Net 90,89.2,2,9,4.9
10/1/2023,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Tech,PO-2023-MICA-6315,DOC-503951,9.66,9.08,23.29,17.4,Mica Tape,HV,India,6.83,50,Net 30,89.3,2,7,6.1
10/1/2023,WB-TAPE-MV,Water Blocking Tape MV,IndiaScreen Tech,PO-2023-WB-T-4977,DOC-699743,29.95,28.71,94.88,48.99,Water Blocking Tape,MV,India,2.22,51,Net 30,82.5,2,7,6.2
10/1/2023,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced,PO-2023-SEMI-9079,DOC-253023,34.58,30.95,87.97,40.18,Semiconductor,11KV,Japan,7.17,35,Net 30,104.1,2,10,4.6
10/1/2023,SEMI-33KV-LAY,Semiconductor Layer 33KV,Nordic Cables Supply,PO-2023-SEMI-2260,DOC-478666,32.52,30,80.91,28.19,Semiconductor,33KV,Sweden,8.43,29,Net 45,101.4,2,10,4.3
11/1/2023,XLPE-11KV-INS,XLPE Insulation 11KV,JapanSemi Advanced,PO-2023-XLPE-8501,DOC-212168,85.67,80.74,252.57,77.72,XLPE,11KV,Japan,3.79,43,Net 30,98,3,10,4.1
11/1/2023,XLPE-33KV-INS,XLPE Insulation 33KV,PolyTech Europe,PO-2023-XLPE-6399,DOC-561607,57.74,54.45,123.53,50.61,XLPE,33KV,Germany,3.27,36,Net 45,95,3,9,4.1
11/1/2023,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Cables Supply,PO-2023-XLPE-6253,DOC-732512,41.47,36.1,114.96,38.87,XLPE,66KV,Sweden,3.69,35,Net 60,99.8,3,10,3.8
11/1/2023,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe,PO-2023-PE-L-6228,DOC-405605,30.04,27.33,79.91,36.31,PE,LV,Germany,2.54,35,Net 60,94,2,9,4.9
11/1/2023,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2023-PE-M-6339,DOC-494322,21.74,21.03,46.46,40.73,PE,MV,China,2.78,47,Net 45,94.4,2,7,6
11/1/2023,PVC-LV-INS,PVC Insulation Low Voltage,TurkCable Materials,PO-2023-PVC--4273,DOC-720995,39.77,39.36,102.96,31.2,PVC,LV,Turkey,2.02,26,Net 30,104.3,3,8,4
11/1/2023,PVC-LV-JKT,PVC Jacket Low Voltage,TurkCable Materials,PO-2023-PVC--4434,DOC-559753,40.65,38.99,89.59,35.99,PVC,LV,Turkey,2.16,28,Net 45,90.2,3,8,4.1
11/1/2023,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2023-LSF--7703,DOC-805668,17.78,17.24,58.31,12.92,LSF,LV,Turkey,3.45,21,Net 45,102.7,2,8,4.6
11/1/2023,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,TurkCable Materials,PO-2023-GSW--7932,DOC-927406,22.65,21.49,42.25,19.76,GSW,MV,Turkey,4.25,24,Net 45,86.2,2,8,4.7
11/1/2023,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,TurkCable Materials,PO-2023-GSW--9300,DOC-825309,19.34,17.6,46.89,19.26,GSW,HV,Turkey,4.04,29,Net 45,87,2,8,4.9
11/1/2023,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2023-GST--2392,DOC-214682,22.91,22.26,56.95,31.08,GST,HV,South Korea,3.44,40,Net 30,80.6,1,9,5.9
11/1/2023,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2023-CU-S-7547,DOC-889245,14.02,13.21,38.45,20.72,Copper Screen,11KV,South Korea,9.63,40,Net 120,92.7,1,9,5.9
11/1/2023,AL-SCR-33KV,Aluminum Screen Tape 33KV,IndiaScreen Tech,PO-2023-AL-S-4637,DOC-635482,10.82,9.36,24.39,22.27,Aluminum Screen,33KV,India,5.06,51,Net 90,96.5,2,7,6.2
11/1/2023,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Tech,PO-2023-MICA-9199,DOC-258067,9.75,9.28,28.43,17.82,Mica Tape,HV,India,5.95,51,Net 45,94,2,7,6.2
11/1/2023,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions,PO-2023-WB-T-2406,DOC-221707,28.37,25.88,52.3,41.3,Water Blocking Tape,MV,USA,2.45,44,Net 30,96.8,2,8,5.6
11/1/2023,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Cables Supply,PO-2023-SEMI-8912,DOC-465219,47.5,41.85,102.58,34.16,Semiconductor,11KV,Sweden,8.4,30,Net 45,93.6,2,10,4.4
11/1/2023,SEMI-33KV-LAY,Semiconductor Layer 33KV,Nordic Cables Supply,PO-2023-SEMI-2885,DOC-123682,36.65,32.8,75.46,31.36,Semiconductor,33KV,Sweden,6.05,32,Net 45,99.4,2,10,4.5
12/1/2023,XLPE-11KV-INS,XLPE Insulation 11KV,Nordic Cables Supply,PO-2023-XLPE-4996,DOC-641058,78.8,77.97,211.33,62.47,XLPE,11KV,Sweden,3.52,35,Net 30,102.6,3,10,3.8
12/1/2023,XLPE-33KV-INS,XLPE Insulation 33KV,Nordic Cables Supply,PO-2023-XLPE-4798,DOC-936507,46.64,46.35,109.92,41.3,XLPE,33KV,Sweden,3.72,30,Net 45,93.7,3,10,3.6
12/1/2023,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Cables Supply,PO-2023-XLPE-1478,DOC-873207,44.78,40.97,94.18,29.61,XLPE,66KV,Sweden,3.63,27,Net 60,99.8,3,10,3.5
12/1/2023,PE-LV-JKT,PE Jacket Low Voltage,ChinaPoly Industries,PO-2023-PE-L-4519,DOC-315780,25.16,22.85,76.61,50.92,PE,LV,China,2.64,47,Net 45,95.9,2,7,6
12/1/2023,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2023-PE-M-9796,DOC-296041,24.07,23.35,72.73,35.26,PE,MV,China,2.57,41,Net 45,100.3,2,7,5.8
12/1/2023,PVC-LV-INS,PVC Insulation Low Voltage,PolyTech Europe,PO-2023-PVC--9019,DOC-653349,36.26,34.47,84.62,44.77,PVC,LV,Germany,2.23,37,Net 60,98.2,3,9,4.2
12/1/2023,PVC-LV-JKT,PVC Jacket Low Voltage,PolyTech Europe,PO-2023-PVC--6700,DOC-469082,33.42,31.35,88.4,46.27,PVC,LV,Germany,2.01,36,Net 45,85.4,3,9,4.1
12/1/2023,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2023-LSF--2388,DOC-804758,19.45,17.4,59.77,18.75,LSF,LV,Turkey,2.43,30,Net 30,95,2,8,5
12/1/2023,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,TurkCable Materials,PO-2023-GSW--3316,DOC-635638,25.5,22.38,76.93,18.94,GSW,MV,Turkey,4.21,23,Net 45,96.4,2,8,4.7
12/1/2023,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,TurkCable Materials,PO-2023-GSW--8973,DOC-766371,18.53,16.93,57.55,14.43,GSW,HV,Turkey,3.98,22,Net 30,96,2,8,4.6
12/1/2023,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2023-GST--8389,DOC-749498,20.92,18.37,41.04,32.76,GST,HV,South Korea,3.84,42,Net 30,108.1,1,9,6
12/1/2023,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2023-CU-S-7290,DOC-688861,14.61,12.85,34.93,17.99,Copper Screen,11KV,South Korea,8.3,35,Annual Contract,92.2,1,9,5.7
12/1/2023,AL-SCR-33KV,Aluminum Screen Tape 33KV,IndiaScreen Tech,PO-2023-AL-S-8272,DOC-612438,12.61,11.5,33.46,22.27,Aluminum Screen,33KV,India,5.42,51,Net 90,116,2,7,6.2
12/1/2023,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Tech,PO-2023-MICA-1535,DOC-388204,9.38,8.28,23.27,15.54,Mica Tape,HV,India,5.8,45,Net 30,105.7,2,7,5.9
12/1/2023,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions,PO-2023-WB-T-9115,DOC-676429,32.34,30.23,70.53,36.32,Water Blocking Tape,MV,USA,2.68,39,Net 30,96.7,2,8,5.4
12/1/2023,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced,PO-2023-SEMI-7010,DOC-668373,53.36,51.95,172.07,42.65,Semiconductor,11KV,Japan,7.23,37,Net 30,106.4,2,10,4.7
12/1/2023,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced,PO-2023-SEMI-2677,DOC-871740,38.16,38.1,109.6,39.68,Semiconductor,33KV,Japan,7.79,40,Net 60,95.8,2,10,4.8
1/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,JapanSemi Advanced,PO-2024-XLPE-5305,DOC-465509,68.51,58.56,227.38,66.32,XLPE,11KV,Japan,3.41,37,Net 30,103,3,10,3.9
1/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,Nordic Cables Supply,PO-2024-XLPE-6744,DOC-845279,49.81,44.11,147.04,35.49,XLPE,33KV,Sweden,4.08,26,Net 60,99.7,3,10,3.4
1/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Cables Supply,PO-2024-XLPE-4390,DOC-944565,43.41,42.01,137.62,29.61,XLPE,66KV,Sweden,3.48,27,Net 30,107.3,3,10,3.5
1/1/2024,PE-LV-JKT,PE Jacket Low Voltage,ChinaPoly Industries,PO-2024-PE-L-6302,DOC-838253,27.04,25.17,65.64,52.2,PE,LV,China,2.76,48,Net 45,109.9,2,7,6.1
1/1/2024,PE-MV-INS,PE Insulation Medium Voltage,PolyTech Europe,PO-2024-PE-M-2560,DOC-242175,26.58,24.64,108.96,28.22,PE,MV,Germany,2.93,34,Net 45,106.6,2,9,4.9
1/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,TurkCable Materials,PO-2024-PVC--3174,DOC-361805,35.67,31,96.85,28.68,PVC,LV,Turkey,2.26,24,Net 30,103.5,3,8,3.9
1/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,TurkCable Materials,PO-2024-PVC--9019,DOC-249077,37.25,35.44,123.2,29.32,PVC,LV,Turkey,2.02,23,Net 45,110.7,3,8,3.9
1/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2024-LSF--2525,DOC-522419,21.29,20.12,51.28,16.12,LSF,LV,Turkey,2.49,26,Net 45,102,2,8,4.8
1/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Corp,PO-2024-GSW--1040,DOC-911739,27.34,25.24,66.88,33.47,GSW,MV,South Korea,3.86,40,Net 60,102.5,2,9,5.1
1/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,TurkCable Materials,PO-2024-GSW--2037,DOC-934328,20.61,19.67,58.76,17.93,GSW,HV,Turkey,4.12,27,Net 45,103.2,2,8,4.9
1/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--6289,DOC-968581,21.31,19.69,51.87,31.98,GST,HV,South Korea,4.29,41,Net 45,103.4,1,9,6
1/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-6631,DOC-815707,15.99,15.64,41.84,22.97,Copper Screen,11KV,South Korea,9.18,44,Net 90,102.8,1,9,6.1
1/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Corp,PO-2024-AL-S-3035,DOC-999312,12.13,11.15,33.65,18.98,Aluminum Screen,33KV,South Korea,5.1,45,Net 90,106.6,2,9,5.3
1/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Tech,PO-2024-MICA-3161,DOC-781571,8.08,7.39,28.48,15.54,Mica Tape,HV,India,5.78,45,Net 45,106,2,7,5.9
1/1/2024,WB-TAPE-MV,Water Blocking Tape MV,IndiaScreen Tech,PO-2024-WB-T-2350,DOC-489906,32.64,29.51,65.67,46.89,Water Blocking Tape,MV,India,2.62,49,Net 30,102.6,2,7,6.1
1/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Cables Supply,PO-2024-SEMI-4836,DOC-550081,48.71,46.51,89.63,40.18,Semiconductor,11KV,Sweden,7.58,35,Net 60,114.7,2,10,4.6
1/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,Nordic Cables Supply,PO-2024-SEMI-3174,DOC-722518,33.98,31.31,61.08,25.17,Semiconductor,33KV,Sweden,7.81,26,Net 30,105.9,2,10,4.2
2/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,Nordic Cables Supply,PO-2024-XLPE-2975,DOC-542828,73.21,69.87,157.89,56.88,XLPE,11KV,Sweden,3.68,32,Net 60,114.2,3,10,3.7
2/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,PolyTech Europe,PO-2024-XLPE-2678,DOC-208214,55.29,47.74,118.78,43.22,XLPE,33KV,Germany,3.69,31,Net 45,118.2,3,9,3.9
2/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Cables Supply,PO-2024-XLPE-3181,DOC-772741,41.19,39.79,75.16,31.8,XLPE,66KV,Sweden,3.81,29,Net 60,108.1,3,10,3.5
2/1/2024,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe,PO-2024-PE-L-3688,DOC-561477,23.87,22.47,68.96,39.58,PE,LV,Germany,2.68,38,Net 45,108.2,2,9,5
2/1/2024,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2024-PE-M-8248,DOC-327797,24.73,24.43,69.91,43.5,PE,MV,China,2.96,50,Net 30,106.5,2,7,6.1
2/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,TurkCable Materials,PO-2024-PVC--7291,DOC-468611,37.02,34.74,97.93,26.18,PVC,LV,Turkey,2.33,22,Net 45,111.7,3,8,3.8
2/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,PolyTech Europe,PO-2024-PVC--5065,DOC-680278,33.4,31.62,87.31,40.96,PVC,LV,Germany,2.11,32,Net 60,112.7,3,9,4
2/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2024-LSF--1439,DOC-989079,19.69,19.52,57.4,18.05,LSF,LV,Turkey,2.95,29,Net 45,106.9,2,8,4.9
2/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,TurkCable Materials,PO-2024-GSW--5842,DOC-777558,24.35,23.43,58.33,24.07,GSW,MV,Turkey,4.47,29,Net 30,100.6,2,8,4.9
2/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Corp,PO-2024-GSW--9185,DOC-769077,17.13,14.85,35.89,25.33,GSW,HV,South Korea,4.52,38,Net 60,117.2,2,9,5
2/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--3162,DOC-505629,22.14,21.92,64.45,26.99,GST,HV,South Korea,3.82,35,Net 60,114.5,1,9,5.7
2/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-2195,DOC-117500,13.03,12.57,36.21,22.36,Copper Screen,11KV,South Korea,9.16,43,Annual Contract,111.2,1,9,6
2/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Corp,PO-2024-AL-S-7520,DOC-631219,11.96,11.82,30.48,16.31,Aluminum Screen,33KV,South Korea,4.31,39,Net 120,112,2,9,5.1
2/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions,PO-2024-MICA-7590,DOC-186431,8.61,7.87,17.28,15.36,Mica Tape,HV,USA,6.25,45,Net 30,115.5,2,8,5.6
2/1/2024,WB-TAPE-MV,Water Blocking Tape MV,IndiaScreen Tech,PO-2024-WB-T-3545,DOC-662445,30.09,29.73,71.5,46.89,Water Blocking Tape,MV,India,2.82,49,Net 45,115.2,2,7,6.1
2/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Cables Supply,PO-2024-SEMI-2083,DOC-425236,50.34,47.7,154.59,40.18,Semiconductor,11KV,Sweden,7.55,35,Net 60,100.7,2,10,4.6
2/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,Nordic Cables Supply,PO-2024-SEMI-8118,DOC-221620,35.53,30.66,63.87,27.22,Semiconductor,33KV,Sweden,8.8,28,Net 45,107.8,2,10,4.3
3/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,Nordic Cables Supply,PO-2024-XLPE-3877,DOC-225245,67.62,65,169.07,43.88,XLPE,11KV,Sweden,3.51,25,Net 30,118.5,3,10,3.4
3/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,JapanSemi Advanced,PO-2024-XLPE-9568,DOC-642347,46.98,46.65,104.62,45.62,XLPE,33KV,Japan,3.29,33,Net 60,103.4,3,10,3.7
3/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,PolyTech Europe,PO-2024-XLPE-5403,DOC-868538,36.94,35.73,78.13,39.36,XLPE,66KV,Germany,3.38,35,Net 30,106.5,3,9,4.1
3/1/2024,PE-LV-JKT,PE Jacket Low Voltage,ChinaPoly Industries,PO-2024-PE-L-9582,DOC-166974,26.41,24.15,60.9,42.83,PE,LV,China,2.46,40,Net 45,113.8,2,7,5.7
3/1/2024,PE-MV-INS,PE Insulation Medium Voltage,ChinaPoly Industries,PO-2024-PE-M-9368,DOC-477617,24.3,22.46,49.89,42.63,PE,MV,China,2.73,49,Net 30,106.2,2,7,6.1
3/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,ChinaPoly Industries,PO-2024-PVC--2685,DOC-701790,36.58,31.96,95.2,61.99,PVC,LV,China,1.87,49,Net 30,110.6,3,7,5.3
3/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,PolyTech Europe,PO-2024-PVC--1201,DOC-356430,36.46,35.69,80.37,49.05,PVC,LV,Germany,2.24,38,Net 30,106.2,3,9,4.2
3/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2024-LSF--1579,DOC-679720,18.56,16.27,47.73,16.12,LSF,LV,Turkey,3.26,26,Net 45,110.1,2,8,4.8
3/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,TurkCable Materials,PO-2024-GSW--5444,DOC-966120,29.26,28.03,70.06,18.94,GSW,MV,Turkey,3.96,23,Net 30,102.4,2,8,4.7
3/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,MetalShield Corp,PO-2024-GSW--3938,DOC-334026,15.81,15.58,30.16,23.9,GSW,HV,South Korea,4.29,36,Net 60,112.5,2,9,4.9
3/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--5625,DOC-911102,19,17.48,44.59,31.98,GST,HV,South Korea,3.65,41,Net 45,110.7,1,9,6
3/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-5777,DOC-691194,16.8,15.21,46.83,22.36,Copper Screen,11KV,South Korea,8.32,43,Net 120,105.5,1,9,6
3/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,IndiaScreen Tech,PO-2024-AL-S-9083,DOC-910143,9.27,8.7,20.38,20.88,Aluminum Screen,33KV,India,5.41,48,Net 90,105.1,2,7,6.1
3/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,USATape Solutions,PO-2024-MICA-1104,DOC-529954,9.14,8.11,25.52,15.36,Mica Tape,HV,USA,5.89,45,Net 30,106.7,2,8,5.6
3/1/2024,WB-TAPE-MV,Water Blocking Tape MV,IndiaScreen Tech,PO-2024-WB-T-1157,DOC-451291,29.15,27.81,81.93,47.85,Water Blocking Tape,MV,India,2.28,50,Net 30,117.1,2,7,6.1
3/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,JapanSemi Advanced,PO-2024-SEMI-2703,DOC-315161,40.41,38.76,115.45,45.14,Semiconductor,11KV,Japan,7.92,39,Net 60,111.2,2,10,4.8
3/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced,PO-2024-SEMI-3332,DOC-846221,37.63,32.32,97.81,38.69,Semiconductor,33KV,Japan,7.13,39,Net 45,111.8,2,10,4.8
4/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,PolyTech Europe,PO-2024-XLPE-7102,DOC-580728,55.56,51.56,163.59,59.4,XLPE,11KV,Germany,3.49,33,Net 60,107.6,3,9,4
4/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,PolyTech Europe,PO-2024-XLPE-7461,DOC-178465,46.38,43.86,83.4,43.22,XLPE,33KV,Germany,3.35,31,Net 60,109.1,3,9,3.9
4/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,Nordic Cables Supply,PO-2024-XLPE-5778,DOC-373668,37.46,32.58,84.36,34.14,XLPE,66KV,Sweden,3.85,31,Net 45,104.3,3,10,3.6
4/1/2024,PE-LV-JKT,PE Jacket Low Voltage,ChinaPoly Industries,PO-2024-PE-L-6211,DOC-574751,33.98,32.63,97.65,49.83,PE,LV,China,2.66,46,Net 45,117.5,2,7,6
4/1/2024,PE-MV-INS,PE Insulation Medium Voltage,PolyTech Europe,PO-2024-PE-M-2785,DOC-262959,21.38,20.64,51.97,27.28,PE,MV,Germany,3.02,33,Net 30,105.3,2,9,4.8
4/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,PolyTech Europe,PO-2024-PVC--6870,DOC-907756,40.64,35.28,90.52,44.77,PVC,LV,Germany,2.25,37,Net 30,110,3,9,4.2
4/1/2024,PVC-LV-JKT,PVC Jacket Low Voltage,ChinaPoly Industries,PO-2024-PVC--3582,DOC-946826,36.76,31.91,93.39,63.17,PVC,LV,China,2.34,47,Net 45,99.9,3,7,5.2
4/1/2024,LSF-LV-JKT,LSF Jacket Low Voltage,TurkCable Materials,PO-2024-LSF--6370,DOC-255528,21.88,21.34,33.51,18.05,LSF,LV,Turkey,3.25,29,Net 30,114.3,2,8,4.9
4/1/2024,GSW-MV-SHLD,Galvanized Steel Wire Shield MV,MetalShield Corp,PO-2024-GSW--5896,DOC-372804,22.08,18.93,49.65,33.47,GSW,MV,South Korea,3.83,40,Net 30,107.6,2,9,5.1
4/1/2024,GSW-HV-SHLD,Galvanized Steel Wire Shield HV,TurkCable Materials,PO-2024-GSW--5093,DOC-199326,18.83,17.58,60.04,17.19,GSW,HV,Turkey,4.64,26,Net 45,115.6,2,8,4.8
4/1/2024,GST-HV-TAPE,Galvanized Steel Tape HV,MetalShield Corp,PO-2024-GST--4641,DOC-237064,21.48,18.46,44.14,28.64,GST,HV,South Korea,3.29,37,Net 30,104.6,1,9,5.8
4/1/2024,CU-SCR-11KV,Copper Screen Tape 11KV,MetalShield Corp,PO-2024-CU-S-2376,DOC-710610,15.97,15.82,53.3,20.72,Copper Screen,11KV,South Korea,7.66,40,Annual Contract,105.7,1,9,5.9
4/1/2024,AL-SCR-33KV,Aluminum Screen Tape 33KV,MetalShield Corp,PO-2024-AL-S-8265,DOC-948611,11.86,10.2,24.99,14.94,Aluminum Screen,33KV,South Korea,5.14,36,Net 90,110.8,2,9,4.9
4/1/2024,MICA-TAPE-HV,Mica Tape High Voltage,IndiaScreen Tech,PO-2024-MICA-1829,DOC-276149,8.87,8.79,18.79,17.4,Mica Tape,HV,India,6.26,50,Net 45,108.7,2,7,6.1
4/1/2024,WB-TAPE-MV,Water Blocking Tape MV,USATape Solutions,PO-2024-WB-T-7990,DOC-281201,25.62,23.25,62.9,40.2,Water Blocking Tape,MV,USA,2.48,43,Net 45,106.8,2,8,5.5
4/1/2024,SEMI-11KV-LAY,Semiconductor Layer 11KV,Nordic Cables Supply,PO-2024-SEMI-3435,DOC-136332,37.32,34.22,105.26,30.62,Semiconductor,11KV,Sweden,7.84,27,Net 60,107.2,2,10,4.3
4/1/2024,SEMI-33KV-LAY,Semiconductor Layer 33KV,JapanSemi Advanced,PO-2024-SEMI-8848,DOC-163941,34.46,31.87,86.66,35.42,Semiconductor,33KV,Japan,8.2,36,Net 30,110.5,2,10,4.6
5/1/2024,XLPE-11KV-INS,XLPE Insulation 11KV,PolyTech Europe,PO-2024-XLPE-9614,DOC-361250,59.27,56.09,153.02,57.6,XLPE,11KV,Germany,3.06,32,Net 60,99.4,3,9,4
5/1/2024,XLPE-33KV-INS,XLPE Insulation 33KV,JapanSemi Advanced,PO-2024-XLPE-6883,DOC-602985,39.46,39.4,112.65,57.64,XLPE,33KV,Japan,3.99,41,Net 60,116.2,3,10,4.1
5/1/2024,XLPE-66KV-INS,XLPE Insulation 66KV,JapanSemi Advanced,PO-2024-XLPE-7363,DOC-383572,37.38,34.59,117.06,42.38,XLPE,66KV,Japan,3,38,Net 30,102.3,3,10,3.9
5/1/2024,PE-LV-JKT,PE Jacket Low Voltage,PolyTech Europe,PO-2024-PE-L-5602,DOC-161437,28.77,28.32,57.9,40.79,PE,LV,Germany,2.76,39,Net 45,102.6,2,9,5.1
5/1/2024,PE-MV-INS,PE Insulation Medium Voltage,PolyTech Europe,PO-2024-PE-M-2640,DOC-359896,19.61,19.53,65.42,32.63,PE,MV,Germany,2.56,39,Net 60,106.2,2,9,5.1
5/1/2024,PVC-LV-INS,PVC Insulation Low Voltage,PolyTech Europe,PO-2024-PVC--1916,DOC-901164,43.35,42.81,105.25,45.98,PVC,LV,Germany,1.75,38,Net 30,103.6,3,9,4.2
